family,outcome,horizon_minutes,draw,shift_buckets,shift_days,permuted_coefficient,valid_observations
future_absolute_return,abs_forward_return_15m_bps,15,87,18671,194.48958333333334,-0.36989381712263447,222833
future_absolute_return,abs_forward_return_15m_bps,15,88,32214,335.5625,0.5270776094191351,225508
future_absolute_return,abs_forward_return_15m_bps,15,89,30581,318.5520833333333,0.4449463712473296,224741
future_absolute_return,abs_forward_return_15m_bps,15,90,4690,48.854166666666664,0.22966553589235894,225071
future_absolute_return,abs_forward_return_15m_bps,15,91,10481,109.17708333333333,-0.26355632392521544,223622
future_absolute_return,abs_forward_return_15m_bps,15,92,26724,278.375,-0.10740630736992884,224039
future_absolute_return,abs_forward_return_15m_bps,15,93,9380,97.70833333333333,0.07211358090417021,224296
future_absolute_return,abs_forward_return_15m_bps,15,94,19439,202.48958333333334,-0.5518248904925178,223023
future_absolute_return,abs_forward_return_15m_bps,15,95,1482,15.4375,0.2856852713003766,225814
future_absolute_return,abs_forward_return_15m_bps,15,96,26990,281.1458333333333,-0.4369088215952991,224658
future_absolute_return,abs_forward_return_15m_bps,15,97,2157,22.46875,0.22476651078172544,225441
future_absolute_return,abs_forward_return_15m_bps,15,98,10951,114.07291666666667,-0.4686767833370052,223513
future_absolute_return,abs_forward_return_15m_bps,15,99,21336,222.25,-0.33458810388647664,222872
future_absolute_return,abs_forward_return_15m_bps,15,100,13230,137.8125,0.25387438905360143,222947
future_absolute_return,abs_forward_return_15m_bps,15,101,5410,56.354166666666664,-0.05235869919657816,224957
future_absolute_return,abs_forward_return_15m_bps,15,102,3813,39.71875,0.6469551557333956,225197
future_absolute_return,abs_forward_return_15m_bps,15,103,8518,88.72916666666667,0.10436633954079924,224084
future_absolute_return,abs_forward_return_15m_bps,15,104,18086,188.39583333333334,-0.29992250959875216,222896
future_absolute_return,abs_forward_return_15m_bps,15,105,6489,67.59375,0.5154442202223306,224339
future_absolute_return,abs_forward_return_15m_bps,15,106,28167,293.40625,-0.30132577583878295,224392
future_absolute_return,abs_forward_return_15m_bps,15,107,30384,316.5,0.04473546726064199,224753
future_absolute_return,abs_forward_return_15m_bps,15,108,12274,127.85416666666667,0.2383554470842906,223056
future_absolute_return,abs_forward_return_15m_bps,15,109,18373,191.38541666666666,-0.16155292431923748,222749
future_absolute_return,abs_forward_return_15m_bps,15,110,12545,130.67708333333334,0.15383621297236286,222951
future_absolute_return,abs_forward_return_15m_bps,15,111,16720,174.16666666666666,-0.07557159768177085,222914
future_absolute_return,abs_forward_return_15m_bps,15,112,5383,56.072916666666664,-0.3195895196775272,225298
future_absolute_return,abs_forward_return_15m_bps,15,113,4858,50.604166666666664,0.7034304915868433,224606
future_absolute_return,abs_forward_return_15m_bps,15,114,25880,269.5833333333333,-0.13777738739777026,224015
future_absolute_return,abs_forward_return_15m_bps,15,115,23956,249.54166666666666,-0.21755855983996475,223336
future_absolute_return,abs_forward_return_15m_bps,15,116,21374,222.64583333333334,0.049795451789595116,222931
future_absolute_return,abs_forward_return_15m_bps,15,117,15224,158.58333333333334,0.4640036580601964,222814
future_absolute_return,abs_forward_return_15m_bps,15,118,33679,350.8229166666667,0.1143572662429783,226265
future_absolute_return,abs_forward_return_15m_bps,15,119,18127,188.82291666666666,-0.5585275497525879,223171
future_absolute_return,abs_forward_return_15m_bps,15,120,24528,255.5,0.0017630825767211134,223475
future_absolute_return,abs_forward_return_15m_bps,15,121,22512,234.5,0.11818048547089832,222922
future_absolute_return,abs_forward_return_15m_bps,15,122,5635,58.697916666666664,0.37007576654403795,224729
future_absolute_return,abs_forward_return_15m_bps,15,123,7504,78.16666666666667,0.4391800954042578,224382
future_absolute_return,abs_forward_return_15m_bps,15,124,27021,281.46875,-0.5657901037876716,224225
future_absolute_return,abs_forward_return_15m_bps,15,125,6038,62.895833333333336,-0.035622674221394805,225248
future_absolute_return,abs_forward_return_15m_bps,15,126,1544,16.083333333333332,0.45819549758391637,226119
future_absolute_return,abs_forward_return_15m_bps,15,127,18502,192.72916666666666,-0.0972032368517496,222946
future_absolute_return,abs_forward_return_15m_bps,15,128,16338,170.1875,-0.22432788583439478,223111
future_absolute_return,abs_forward_return_15m_bps,15,129,27215,283.4895833333333,-0.1202034591259795,224020
future_absolute_return,abs_forward_return_15m_bps,15,130,33702,351.0625,-0.14351878191206516,226694
future_absolute_return,abs_forward_return_15m_bps,15,131,9468,98.625,0.06205013338204582,224172
future_absolute_return,abs_forward_return_15m_bps,15,132,21670,225.72916666666666,0.1763631155188386,223123
future_absolute_return,abs_forward_return_15m_bps,15,133,11203,116.69791666666667,0.09813948106291591,223275
future_absolute_return,abs_forward_return_15m_bps,15,134,2334,24.3125,0.31930224855223904,225563
future_absolute_return,abs_forward_return_15m_bps,15,135,22365,232.96875,-0.20082116174997877,223271
future_absolute_return,abs_forward_return_15m_bps,15,136,16464,171.5,-0.11493265604636028,222857
future_absolute_return,abs_forward_return_15m_bps,15,137,9493,98.88541666666667,-0.24112320268079662,224238
future_absolute_return,abs_forward_return_15m_bps,15,138,11484,119.625,-0.08671750530920921,223239
future_absolute_return,abs_forward_return_15m_bps,15,139,15191,158.23958333333334,0.10624946490005187,222956
future_absolute_return,abs_forward_return_15m_bps,15,140,5521,57.510416666666664,0.30374540602927896,224616
future_absolute_return,abs_forward_return_15m_bps,15,141,10067,104.86458333333333,-0.22512487603172204,223947
future_absolute_return,abs_forward_return_15m_bps,15,142,4447,46.322916666666664,0.3698699439841401,224920
future_absolute_return,abs_forward_return_15m_bps,15,143,14336,149.33333333333334,-0.015221503664366871,222731
future_absolute_return,abs_forward_return_15m_bps,15,144,6525,67.96875,0.1425512475003372,224642
future_absolute_return,abs_forward_return_15m_bps,15,145,4004,41.708333333333336,0.48952624174320664,225318
future_absolute_return,abs_forward_return_15m_bps,15,146,30771,320.53125,0.25490761792497796,224921
future_absolute_return,abs_forward_return_15m_bps,15,147,30454,317.2291666666667,0.7438187062174895,224871
future_absolute_return,abs_forward_return_15m_bps,15,148,18500,192.70833333333334,-0.10513822964205381,222929
future_absolute_return,abs_forward_return_15m_bps,15,149,21697,226.01041666666666,-0.39694334541578413,223244
future_absolute_return,abs_forward_return_15m_bps,15,150,17749,184.88541666666666,-0.43911308334464283,222930
future_absolute_return,abs_forward_return_15m_bps,15,151,14688,153.0,-0.3137336271093292,223046
future_absolute_return,abs_forward_return_15m_bps,15,152,2493,25.96875,0.23276164990334464,225935
future_absolute_return,abs_forward_return_15m_bps,15,153,30750,320.3125,0.4601139444435112,225095
future_absolute_return,abs_forward_return_15m_bps,15,154,17107,178.19791666666666,-0.3019036773760827,222930
future_absolute_return,abs_forward_return_15m_bps,15,155,27542,286.8958333333333,-0.08619157253537622,224458
future_absolute_return,abs_forward_return_15m_bps,15,156,8890,92.60416666666667,0.5109864306522208,224134
future_absolute_return,abs_forward_return_15m_bps,15,157,14040,146.25,0.12724336167200082,222896
future_absolute_return,abs_forward_return_15m_bps,15,158,33655,350.5729166666667,0.11646199080147134,225909
future_absolute_return,abs_forward_return_15m_bps,15,159,20226,210.6875,-0.10545976774850016,223045
future_absolute_return,abs_forward_return_15m_bps,15,160,24463,254.82291666666666,-0.13232041833382796,223607
future_absolute_return,abs_forward_return_15m_bps,15,161,23429,244.05208333333334,-0.3838786989604634,223208
future_absolute_return,abs_forward_return_15m_bps,15,162,8233,85.76041666666667,0.1974901608015752,224187
future_absolute_return,abs_forward_return_15m_bps,15,163,16077,167.46875,-0.15158427409864017,222929
future_absolute_return,abs_forward_return_15m_bps,15,164,11570,120.52083333333333,-0.036620915092989016,223061
future_absolute_return,abs_forward_return_15m_bps,15,165,11244,117.125,0.12716311911522218,223406
future_absolute_return,abs_forward_return_15m_bps,15,166,28903,301.0729166666667,-0.2847855859646687,224974
future_absolute_return,abs_forward_return_15m_bps,15,167,16556,172.45833333333334,-0.019157786533856982,222790
future_absolute_return,abs_forward_return_15m_bps,15,168,4139,43.114583333333336,0.2185923742492705,225259
future_absolute_return,abs_forward_return_15m_bps,15,169,20270,211.14583333333334,-0.5469322645777822,223186
future_absolute_return,abs_forward_return_15m_bps,15,170,18880,196.66666666666666,-0.14273680140506548,223175
future_absolute_return,abs_forward_return_15m_bps,15,171,12097,126.01041666666667,-0.5924220636698613,223501
future_absolute_return,abs_forward_return_15m_bps,15,172,5701,59.385416666666664,0.24418601536312118,224575
future_absolute_return,abs_forward_return_15m_bps,15,173,6755,70.36458333333333,-0.0934095769000444,224649
future_absolute_return,abs_forward_return_15m_bps,15,174,21133,220.13541666666666,-0.3737059311161031,222878
future_absolute_return,abs_forward_return_15m_bps,15,175,30812,320.9583333333333,0.16843872973907295,225298
future_absolute_return,abs_forward_return_15m_bps,15,176,11350,118.22916666666667,-0.08467422264107817,223308
future_absolute_return,abs_forward_return_15m_bps,15,177,13841,144.17708333333334,0.016105511506727226,222928
future_absolute_return,abs_forward_return_15m_bps,15,178,7339,76.44791666666667,-0.0431603063328598,224251
future_absolute_return,abs_forward_return_15m_bps,15,179,9616,100.16666666666667,-0.22757951269818336,224085
future_absolute_return,abs_forward_return_15m_bps,15,180,19433,202.42708333333334,-0.4372837287116427,223031
future_absolute_return,abs_forward_return_15m_bps,15,181,20475,213.28125,-0.3568109102751827,222741
future_absolute_return,abs_forward_return_15m_bps,15,182,8063,83.98958333333333,-0.5476387352249321,224720
future_absolute_return,abs_forward_return_15m_bps,15,183,7483,77.94791666666667,0.0015194886598137313,224601
future_absolute_return,abs_forward_return_15m_bps,15,184,1600,16.666666666666668,0.4255226825253148,225799
future_absolute_return,abs_forward_return_15m_bps,15,185,8653,90.13541666666667,0.39638771661911354,224176
future_absolute_return,abs_forward_return_15m_bps,15,186,33238,346.2291666666667,0.47530580656239013,225670
future_absolute_return,abs_forward_return_15m_bps,15,187,11446,119.22916666666667,-0.2880084536466726,223330
future_absolute_return,abs_forward_return_15m_bps,15,188,12449,129.67708333333334,0.38561333253515845,222933
future_absolute_return,abs_forward_return_15m_bps,15,189,25136,261.8333333333333,0.11710359341373522,223813
future_absolute_return,abs_forward_return_15m_bps,15,190,11324,117.95833333333333,0.055843176589912676,223491
future_absolute_return,abs_forward_return_15m_bps,15,191,6970,72.60416666666667,0.4821132884725384,224234
future_absolute_return,abs_forward_return_15m_bps,15,192,25197,262.46875,-0.4706811489288596,223619
future_absolute_return,abs_forward_return_15m_bps,15,193,25217,262.6770833333333,-0.24855772946601895,223716
future_absolute_return,abs_forward_return_15m_bps,15,194,23673,246.59375,-0.11641610373976875,223305
future_absolute_return,abs_forward_return_15m_bps,15,195,15193,158.26041666666666,0.29041859488089217,222927
future_absolute_return,abs_forward_return_15m_bps,15,196,23049,240.09375,-0.3900728916079035,223380
future_absolute_return,abs_forward_return_15m_bps,15,197,11399,118.73958333333333,-0.04990011835262615,223331
future_absolute_return,abs_forward_return_15m_bps,15,198,29059,302.6979166666667,-0.029830294672043463,224822
future_absolute_return,abs_forward_return_15m_bps,15,199,13910,144.89583333333334,-0.1522851547312083,222926
future_absolute_return,abs_forward_return_30m_bps,30,1,25138,261.8541666666667,0.0575981862652462,223827
future_absolute_return,abs_forward_return_30m_bps,30,2,24161,251.67708333333334,-0.1660856291262313,223495
future_absolute_return,abs_forward_return_30m_bps,30,3,15692,163.45833333333334,0.5999369376268753,222816
future_absolute_return,abs_forward_return_30m_bps,30,4,3621,37.71875,0.7879236552258982,225225
future_absolute_return,abs_forward_return_30m_bps,30,5,25961,270.4270833333333,-0.5158215241589834,223970
future_absolute_return,abs_forward_return_30m_bps,30,6,5374,55.979166666666664,-0.48399572883407016,225475
future_absolute_return,abs_forward_return_30m_bps,30,7,22251,231.78125,0.14105355823281945,223219
future_absolute_return,abs_forward_return_30m_bps,30,8,1151,11.989583333333334,0.2961879767078653,226197
future_absolute_return,abs_forward_return_30m_bps,30,9,24443,254.61458333333334,0.20327755721897237,223482
future_absolute_return,abs_forward_return_30m_bps,30,10,32082,334.1875,0.37099423821491057,225732
future_absolute_return,abs_forward_return_30m_bps,30,11,22168,230.91666666666666,-0.3375288178114525,223231
future_absolute_return,abs_forward_return_30m_bps,30,12,15391,160.32291666666666,0.1991825885820807,223049
future_absolute_return,abs_forward_return_30m_bps,30,13,12265,127.76041666666667,0.2810585982599636,223019
future_absolute_return,abs_forward_return_30m_bps,30,14,15927,165.90625,-0.747565390613281,223020
future_absolute_return,abs_forward_return_30m_bps,30,15,10127,105.48958333333333,0.04910277307695216,223696
future_absolute_return,abs_forward_return_30m_bps,30,16,5147,53.614583333333336,0.2798143299056043,224684
future_absolute_return,abs_forward_return_30m_bps,30,17,28294,294.7291666666667,0.02557828009291936,224718
future_absolute_return,abs_forward_return_30m_bps,30,18,8172,85.125,-0.11907431832683216,224340
future_absolute_return,abs_forward_return_30m_bps,30,19,18819,196.03125,-1.2418289660668633,223377
future_absolute_return,abs_forward_return_30m_bps,30,20,4757,49.552083333333336,0.10223551651993935,224736
future_absolute_return,abs_forward_return_30m_bps,30,21,21140,220.20833333333334,-0.2624721774702806,222872
future_absolute_return,abs_forward_return_30m_bps,30,22,9515,99.11458333333333,-0.20587210013077553,224173
future_absolute_return,abs_forward_return_30m_bps,30,23,11994,124.9375,-0.30326276511193356,223399
future_absolute_return,abs_forward_return_30m_bps,30,24,8358,87.0625,-0.23466369440200563,224213
future_absolute_return,abs_forward_return_30m_bps,30,25,23673,246.59375,0.022864670514624045,223291
future_absolute_return,abs_forward_return_30m_bps,30,26,8982,93.5625,0.1592144427220486,224003
future_absolute_return,abs_forward_return_30m_bps,30,27,14477,150.80208333333334,0.09379360296313712,222748
future_absolute_return,abs_forward_return_30m_bps,30,28,16341,170.21875,-0.6638434466029188,223056
future_absolute_return,abs_forward_return_30m_bps,30,29,18846,196.3125,-0.7675742057733538,223200
future_absolute_return,abs_forward_return_30m_bps,30,30,27466,286.1041666666667,-0.22309949844860544,224286
future_absolute_return,abs_forward_return_30m_bps,30,31,6100,63.541666666666664,-0.035285236683341506,224787
future_absolute_return,abs_forward_return_30m_bps,30,32,23259,242.28125,0.03476432009555878,223112
future_absolute_return,abs_forward_return_30m_bps,30,33,23844,248.375,-0.106912936649328,223299
future_absolute_return,abs_forward_return_30m_bps,30,34,9070,94.47916666666667,0.20462647429669611,223969
future_absolute_return,abs_forward_return_30m_bps,30,35,21908,228.20833333333334,0.37215312224156477,223089
future_absolute_return,abs_forward_return_30m_bps,30,36,23231,241.98958333333334,-0.6530664230439199,223282
future_absolute_return,abs_forward_return_30m_bps,30,37,26948,280.7083333333333,-0.06743600255554902,224382
future_absolute_return,abs_forward_return_30m_bps,30,38,32565,339.21875,0.5430402263894559,225697
future_absolute_return,abs_forward_return_30m_bps,30,39,27648,288.0,-0.8106926322286432,224763
future_absolute_return,abs_forward_return_30m_bps,30,40,32356,337.0416666666667,-0.6391235444793553,226330
future_absolute_return,abs_forward_return_30m_bps,30,41,19274,200.77083333333334,-0.003377786913372694,222976
future_absolute_return,abs_forward_return_30m_bps,30,42,27573,287.21875,0.010398572434036826,224510
future_absolute_return,abs_forward_return_30m_bps,30,43,25414,264.7291666666667,0.1483327636588971,223960
future_absolute_return,abs_forward_return_30m_bps,30,44,20481,213.34375,-0.22942566640173453,222673
future_absolute_return,abs_forward_return_30m_bps,30,45,19788,206.125,-0.16687177747053691,222991
future_absolute_return,abs_forward_return_30m_bps,30,46,9063,94.40625,-0.3078542531072862,223979
future_absolute_return,abs_forward_return_30m_bps,30,47,19135,199.32291666666666,-0.5565802224630375,222868
future_absolute_return,abs_forward_return_30m_bps,30,48,10872,113.25,0.04023418351325729,223617
future_absolute_return,abs_forward_return_30m_bps,30,49,14791,154.07291666666666,-0.4217044161711431,223221
future_absolute_return,abs_forward_return_30m_bps,30,50,25238,262.8958333333333,-0.21682996651049186,223847
future_absolute_return,abs_forward_return_30m_bps,30,51,24549,255.71875,0.37423993978614417,223552
future_absolute_return,abs_forward_return_30m_bps,30,52,22303,232.32291666666666,-0.37686635863126794,223161
future_absolute_return,abs_forward_return_30m_bps,30,53,2629,27.385416666666668,-0.11266162958136235,225746
future_absolute_return,abs_forward_return_30m_bps,30,54,5039,52.489583333333336,0.034143528356184456,224599
future_absolute_return,abs_forward_return_30m_bps,30,55,10226,106.52083333333333,0.30477560281374905,223525
future_absolute_return,abs_forward_return_30m_bps,30,56,29725,309.6354166666667,0.4375192883051887,224903
future_absolute_return,abs_forward_return_30m_bps,30,57,11211,116.78125,-0.03263127848225818,223304
future_absolute_return,abs_forward_return_30m_bps,30,58,9147,95.28125,0.09809579494847048,224081
future_absolute_return,abs_forward_return_30m_bps,30,59,3310,34.479166666666664,0.19715054056091724,225354
future_absolute_return,abs_forward_return_30m_bps,30,60,28068,292.375,0.046221030613022664,224248
future_absolute_return,abs_forward_return_30m_bps,30,61,18264,190.25,-0.5743173145948187,223022
future_absolute_return,abs_forward_return_30m_bps,30,62,6035,62.864583333333336,-0.15520509608670774,225142
future_absolute_return,abs_forward_return_30m_bps,30,63,2817,29.34375,0.5086464689908694,225565
future_absolute_return,abs_forward_return_30m_bps,30,64,21397,222.88541666666666,-0.5825055957673972,223052
future_absolute_return,abs_forward_return_30m_bps,30,65,11242,117.10416666666667,-0.08701247589152822,223351
future_absolute_return,abs_forward_return_30m_bps,30,66,22428,233.625,0.3953955979525195,222982
future_absolute_return,abs_forward_return_30m_bps,30,67,7069,73.63541666666667,0.6721785507726151,224170
future_absolute_return,abs_forward_return_30m_bps,30,68,12330,128.4375,0.12336821700833253,222844
future_absolute_return,abs_forward_return_30m_bps,30,69,14251,148.44791666666666,-0.08278594262551812,222717
future_absolute_return,abs_forward_return_30m_bps,30,70,27037,281.6354166666667,-0.1317609622392327,224231
future_absolute_return,abs_forward_return_30m_bps,30,71,13145,136.92708333333334,-0.27932599790539003,223153
future_absolute_return,abs_forward_return_30m_bps,30,72,21243,221.28125,-0.4565114987972717,222886
future_absolute_return,abs_forward_return_30m_bps,30,73,12214,127.22916666666667,-0.1355702578221728,223150
future_absolute_return,abs_forward_return_30m_bps,30,74,17095,178.07291666666666,-1.2641942806647248,223021
future_absolute_return,abs_forward_return_30m_bps,30,75,3334,34.729166666666664,0.24075025496009556,225553
future_absolute_return,abs_forward_return_30m_bps,30,76,16437,171.21875,-0.5391150607273333,223026
future_absolute_return,abs_forward_return_30m_bps,30,77,32969,343.4270833333333,0.7063644947614023,225679
future_absolute_return,abs_forward_return_30m_bps,30,78,1532,15.958333333333334,0.44463708726990225,226229
future_absolute_return,abs_forward_return_30m_bps,30,79,9732,101.375,0.012484199300094275,223776
future_absolute_return,abs_forward_return_30m_bps,30,80,26797,279.1354166666667,0.1663564448221604,224181
future_absolute_return,abs_forward_return_30m_bps,30,81,1325,13.802083333333334,0.6687977030978677,226335
future_absolute_return,abs_forward_return_30m_bps,30,82,24392,254.08333333333334,-0.4993261648700982,223701
future_absolute_return,abs_forward_return_30m_bps,30,83,16156,168.29166666666666,-0.3557531511451181,223183
future_absolute_return,abs_forward_return_30m_bps,30,84,8534,88.89583333333333,-0.008727490252886267,224148
future_absolute_return,abs_forward_return_30m_bps,30,85,29804,310.4583333333333,0.20689456014743665,224625
future_absolute_return,abs_forward_return_30m_bps,30,86,19950,207.8125,-0.5608948255238808,222911
future_absolute_return,abs_forward_return_30m_bps,30,87,2294,23.895833333333332,0.37264637474111223,225988
future_absolute_return,abs_forward_return_30m_bps,30,88,8219,85.61458333333333,0.12906736121479936,224125
future_absolute_return,abs_forward_return_30m_bps,30,89,31967,332.9895833333333,-0.35734487694959316,225828
future_absolute_return,abs_forward_return_30m_bps,30,90,24823,258.5729166666667,-0.14892721160145236,223532
future_absolute_return,abs_forward_return_30m_bps,30,91,22216,231.41666666666666,-0.03737539867763532,223104
future_absolute_return,abs_forward_return_30m_bps,30,92,27120,282.5,0.19184774142348218,224019
future_absolute_return,abs_forward_return_30m_bps,30,93,24816,258.5,-0.11159810572253931,223562
future_absolute_return,abs_forward_return_30m_bps,30,94,19338,201.4375,-0.45062689427839187,222833
future_absolute_return,abs_forward_return_30m_bps,30,95,33702,351.0625,-0.15332303043335743,226681
future_absolute_return,abs_forward_return_30m_bps,30,96,23633,246.17708333333334,-0.5704059994584243,223391
future_absolute_return,abs_forward_return_30m_bps,30,97,30419,316.8645833333333,0.6073542900315286,224937
future_absolute_return,abs_forward_return_30m_bps,30,98,31198,324.9791666666667,-0.46354755803723524,225423
future_absolute_return,abs_forward_return_30m_bps,30,99,28304,294.8333333333333,0.024868271437262484,224800
future_absolute_return,abs_forward_return_30m_bps,30,100,29221,304.3854166666667,0.24505081411278737,224588
future_absolute_return,abs_forward_return_30m_bps,30,101,24874,259.1041666666667,-0.34502472203893614,223891
future_absolute_return,abs_forward_return_30m_bps,30,102,5095,53.072916666666664,0.12322753249061588,224999
future_absolute_return,abs_forward_return_30m_bps,30,103,11744,122.33333333333333,-0.23998102085289766,223089
future_absolute_return,abs_forward_return_30m_bps,30,104,23686,246.72916666666666,-0.20617567556723762,223312
future_absolute_return,abs_forward_return_30m_bps,30,105,19244,200.45833333333334,-0.2769207481339979,222855
future_absolute_return,abs_forward_return_30m_bps,30,106,15958,166.22916666666666,0.011214701063101079,222995
future_absolute_return,abs_forward_return_30m_bps,30,107,33819,352.28125,0.5187135729266983,225888
future_absolute_return,abs_forward_return_30m_bps,30,108,9481,98.76041666666667,0.05248551714887779,224183
future_absolute_return,abs_forward_return_30m_bps,30,109,22384,233.16666666666666,0.22231617545726381,223145
future_absolute_return,abs_forward_return_30m_bps,30,110,22960,239.16666666666666,-0.23363309743874416,223401
future_absolute_return,abs_forward_return_30m_bps,30,111,7126,74.22916666666667,0.11976753638823744,224146
future_absolute_return,abs_forward_return_30m_bps,30,112,12295,128.07291666666666,-0.5592729937685531,223103
future_absolute_return,abs_forward_return_30m_bps,30,113,4937,51.427083333333336,0.039050693621055795,224511
future_absolute_return,abs_forward_return_30m_bps,30,114,5239,54.572916666666664,0.1520920749832158,224657
future_absolute_return,abs_forward_return_30m_bps,30,115,29223,304.40625,0.15715414386196955,224571
future_absolute_return,abs_forward_return_30m_bps,30,116,4147,43.197916666666664,0.36075931779506615,225092
future_absolute_return,abs_forward_return_30m_bps,30,117,25572,266.375,-0.2384946193595174,224158
future_absolute_return,abs_forward_return_30m_bps,30,118,13191,137.40625,-0.016775034088060175,222816
future_absolute_return,abs_forward_return_30m_bps,30,119,14009,145.92708333333334,-0.3477640692740979,222954
future_absolute_return,abs_forward_return_30m_bps,30,120,26307,274.03125,-0.8036942248626954,224546
future_absolute_return,abs_forward_return_30m_bps,30,121,18228,189.875,-0.699132733961098,223138
future_absolute_return,abs_forward_return_30m_bps,30,122,29628,308.625,0.43346808493371153,224950
future_absolute_return,abs_forward_return_30m_bps,30,123,10619,110.61458333333333,0.03924249790526168,223422
future_absolute_return,abs_forward_return_30m_bps,30,124,13278,138.3125,-0.030212458253560986,222904
future_absolute_return,abs_forward_return_30m_bps,30,125,13652,142.20833333333334,-0.15939803927597365,223040
future_absolute_return,abs_forward_return_30m_bps,30,126,17493,182.21875,-0.5362445656169845,222843
future_absolute_return,abs_forward_return_30m_bps,30,127,21433,223.26041666666666,-0.26048231235847435,223062
future_absolute_return,abs_forward_return_30m_bps,30,128,25564,266.2916666666667,0.012394544118411979,224181
future_absolute_return,abs_forward_return_30m_bps,30,129,7245,75.46875,0.6038206774610451,224003
future_absolute_return,abs_forward_return_30m_bps,30,130,15086,157.14583333333334,0.05733944112223662,222918
future_absolute_return,abs_forward_return_30m_bps,30,131,24554,255.77083333333334,0.10078240712740094,223600
future_absolute_return,abs_forward_return_30m_bps,30,132,10453,108.88541666666667,-0.2905621816998749,223603
future_absolute_return,abs_forward_return_30m_bps,30,133,16912,176.16666666666666,-0.4660600527908237,223197
future_absolute_return,abs_forward_return_30m_bps,30,134,1849,19.260416666666668,0.7846012252808673,225626
future_absolute_return,abs_forward_return_30m_bps,30,135,22237,231.63541666666666,-0.19572058361377048,223115
future_absolute_return,abs_forward_return_30m_bps,30,136,33206,345.8958333333333,0.5575056912314581,225778
future_absolute_return,abs_forward_return_30m_bps,30,137,19185,199.84375,-0.5645650958820784,223021
future_absolute_return,abs_forward_return_30m_bps,30,138,2073,21.59375,0.390963342576859,225677
future_absolute_return,abs_forward_return_30m_bps,30,139,11538,120.1875,-0.22633845762945384,223201
future_absolute_return,abs_forward_return_30m_bps,30,140,25687,267.5729166666667,-0.2530077139694706,224120
future_absolute_return,abs_forward_return_30m_bps,30,141,5868,61.125,0.7353321120434053,224766
future_absolute_return,abs_forward_return_30m_bps,30,142,14705,153.17708333333334,0.3196343671765133,222911
future_absolute_return,abs_forward_return_30m_bps,30,143,31607,329.2395833333333,0.37642615183636396,225450
future_absolute_return,abs_forward_return_30m_bps,30,144,20746,216.10416666666666,-0.2633468178562307,222934
future_absolute_return,abs_forward_return_30m_bps,30,145,19425,202.34375,-0.6094650517528345,223060
future_absolute_return,abs_forward_return_30m_bps,30,146,30590,318.6458333333333,0.5628886372921953,224900
future_absolute_return,abs_forward_return_30m_bps,30,147,16785,174.84375,-0.14091825557196372,223041
future_absolute_return,abs_forward_return_30m_bps,30,148,27860,290.2083333333333,0.29888861359171637,224139
future_absolute_return,abs_forward_return_30m_bps,30,149,12142,126.47916666666667,-0.13513695038006548,223112
future_absolute_return,abs_forward_return_30m_bps,30,150,26342,274.3958333333333,-0.6069378388947285,224234
future_absolute_return,abs_forward_return_30m_bps,30,151,18397,191.63541666666666,-0.4384162971353394,222810
future_absolute_return,abs_forward_return_30m_bps,30,152,11029,114.88541666666667,-0.19654719009214858,223498
future_absolute_return,abs_forward_return_30m_bps,30,153,27260,283.9583333333333,-0.44795762596660194,224330
future_absolute_return,abs_forward_return_30m_bps,30,154,22355,232.86458333333334,0.0729624948520837,223177
future_absolute_return,abs_forward_return_30m_bps,30,155,30132,313.875,0.43931119485470854,224735
future_absolute_return,abs_forward_return_30m_bps,30,156,1863,19.40625,0.5888368300606618,225431
future_absolute_return,abs_forward_return_30m_bps,30,157,29905,311.5104166666667,0.4696454626252601,224611
future_absolute_return,abs_forward_return_30m_bps,30,158,17839,185.82291666666666,-0.4796466780090722,222903
future_absolute_return,abs_forward_return_30m_bps,30,159,13768,143.41666666666666,-0.2996961890648768,222762
future_absolute_return,abs_forward_return_30m_bps,30,160,19442,202.52083333333334,-0.7502416663276169,222994
future_absolute_return,abs_forward_return_30m_bps,30,161,21653,225.55208333333334,0.17910603609342182,223061
future_absolute_return,abs_forward_return_30m_bps,30,162,23838,248.3125,-0.42703837061107003,223273
future_absolute_return,abs_forward_return_30m_bps,30,163,5373,55.96875,-0.3155441876352336,225439
future_absolute_return,abs_forward_return_30m_bps,30,164,31132,324.2916666666667,0.4114288392574278,225131
future_absolute_return,abs_forward_return_30m_bps,30,165,23244,242.125,0.09216984872803131,223254
future_absolute_return,abs_forward_return_30m_bps,30,166,13634,142.02083333333334,-0.6787553620111787,223163
future_absolute_return,abs_forward_return_30m_bps,30,167,11369,118.42708333333333,-0.3236786804130848,223281
future_absolute_return,abs_forward_return_30m_bps,30,168,19257,200.59375,-0.335916193048584,222827
future_absolute_return,abs_forward_return_30m_bps,30,169,33643,350.4479166666667,0.28434285106195706,225953
future_absolute_return,abs_forward_return_30m_bps,30,170,15393,160.34375,0.29400903959709995,223050
future_absolute_return,abs_forward_return_30m_bps,30,171,25320,263.75,0.24566892439969246,223900
future_absolute_return,abs_forward_return_30m_bps,30,172,32882,342.5208333333333,0.4790891232723286,225463
future_absolute_return,abs_forward_return_30m_bps,30,173,33468,348.625,0.5813877846662484,225739
future_absolute_return,abs_forward_return_30m_bps,30,174,17253,179.71875,-0.014019399923524198,222825
future_absolute_return,abs_forward_return_30m_bps,30,175,12629,131.55208333333334,0.13663380245698575,222864
